property_id,user_id,listing_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,num_bedrooms,floor_size,ppsm,year_built,floor_level,furnish_status,lease_term,negotiable,is_visible,is_approved
5874,1,2023-05-25,343,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680343,CHOA CHU KANG,5-ROOM,4200,1.383417501,103.7456863,3,124.8565007,33.63861693,1973,8,fully furnished,3 years,no,1,1
5875,1,2023-08-19,343,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680343,CHOA CHU KANG,5-ROOM,3750,1.383417501,103.7456863,3,111.8733425,33.5200497,1973,3,fully furnished,2 years,no,1,1
5876,1,2021-03-03,108,TECK WHYE LANE,HDB-CHOA CHU KANG,680108,CHOA CHU KANG,EXECUTIVE,3000,1.378324137,103.7529508,3,155.1130449,19.34073309,1980,15,partially furnished,flexible,no,1,1
5877,1,2021-10-19,108,TECK WHYE LANE,HDB-CHOA CHU KANG,680108,CHOA CHU KANG,EXECUTIVE,3100,1.378324137,103.7529508,3,154.9332657,20.00861458,1980,13,partially furnished,short term,yes,1,1
5878,1,2022-06-21,108,TECK WHYE LANE,HDB-CHOA CHU KANG,680108,CHOA CHU KANG,EXECUTIVE,4000,1.378324137,103.7529508,3,150.6522751,26.55120872,1980,15,partially furnished,2 years,no,1,1
5879,1,2022-06-16,108,TECK WHYE LANE,HDB-CHOA CHU KANG,680108,CHOA CHU KANG,EXECUTIVE,2550,1.378324137,103.7529508,3,149.1646731,17.09520053,1980,12,fully furnished,1 year,yes,1,1
5880,1,2021-03-28,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1500,1.270918709,103.8226854,2,62.28263513,24.08375941,2018,13,not furnished,2 years,yes,1,1
5881,1,2021-05-20,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1800,1.270918709,103.8226854,2,62.96940437,28.58531088,2018,2,not furnished,3 years,no,1,1
5882,1,2021-05-24,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1700,1.270918709,103.8226854,2,61.95561081,27.43899992,2018,7,partially furnished,flexible,yes,1,1
5883,1,2021-05-04,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2000,1.270918709,103.8226854,2,61.41754205,32.56398633,2018,10,not furnished,short term,yes,1,1
5884,1,2021-05-21,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1800,1.270918709,103.8226854,2,63.8572538,28.18787049,2018,4,fully furnished,short term,no,1,1
5885,1,2021-07-18,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1700,1.270918709,103.8226854,2,61.5119325,27.63691419,2018,3,partially furnished,3 years,no,1,1
5886,1,2021-09-07,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2000,1.270918709,103.8226854,2,62.71852873,31.88850313,2018,6,fully furnished,1 year,yes,1,1
5887,1,2021-09-19,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2000,1.270918709,103.8226854,2,63.40555397,31.54297809,2018,9,partially furnished,1 year,yes,1,1
5888,1,2021-09-16,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1900,1.270918709,103.8226854,2,62.56332796,30.36922846,2018,7,partially furnished,1 year,no,1,1
5889,1,2021-10-28,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1700,1.270918709,103.8226854,2,64.24977994,26.45923459,2018,9,not furnished,1 year,no,1,1
5890,1,2021-11-06,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2100,1.270918709,103.8226854,2,63.09053951,33.28549758,2018,15,not furnished,2 years,no,1,1
5891,1,2021-11-25,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1700,1.270918709,103.8226854,2,62.38090119,27.25193076,2018,2,fully furnished,flexible,yes,1,1
5892,1,2022-02-05,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2200,1.270918709,103.8226854,2,63.80063091,34.48241763,2018,5,not furnished,2 years,no,1,1
5893,1,2022-05-24,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1700,1.270918709,103.8226854,2,63.36287555,26.82959044,2018,3,partially furnished,flexible,no,1,1
5894,1,2022-06-20,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,3000,1.270918709,103.8226854,2,62.22900384,48.2090314,2018,3,not furnished,2 years,no,1,1
5895,1,2022-07-10,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2500,1.270918709,103.8226854,2,62.12427499,40.24191832,2018,8,partially furnished,3 years,yes,1,1
5896,1,2022-07-21,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2400,1.270918709,103.8226854,2,62.05567148,38.67495013,2018,12,not furnished,flexible,yes,1,1
5897,1,2022-07-11,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2500,1.270918709,103.8226854,2,61.37247351,40.7348744,2018,6,not furnished,3 years,no,1,1
5898,1,2022-08-15,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2200,1.270918709,103.8226854,2,62.89948591,34.97643849,2018,4,partially furnished,flexible,no,1,1
5899,1,2022-08-19,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1800,1.270918709,103.8226854,2,62.84388255,28.64240602,2018,7,fully furnished,flexible,yes,1,1
5900,1,2022-08-21,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2500,1.270918709,103.8226854,2,63.11961013,39.60734223,2018,8,not furnished,flexible,yes,1,1
5901,1,2022-08-07,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2300,1.270918709,103.8226854,2,61.63520273,37.31633706,2018,12,not furnished,2 years,no,1,1
5902,1,2022-10-03,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1900,1.270918709,103.8226854,2,61.51336376,30.88759716,2018,2,partially furnished,3 years,no,1,1
5903,1,2023-05-03,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,1800,1.270918709,103.8226854,2,62.21131371,28.93364394,2018,9,fully furnished,2 years,no,1,1
5904,1,2023-06-13,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2200,1.270918709,103.8226854,2,63.6648194,34.55597645,2018,6,fully furnished,flexible,yes,1,1
5905,1,2023-06-08,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2800,1.270918709,103.8226854,2,63.00389257,44.44169853,2018,4,fully furnished,3 years,no,1,1
5906,1,2023-06-07,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2100,1.270918709,103.8226854,2,61.98223309,33.88067669,2018,11,fully furnished,3 years,no,1,1
5907,1,2023-06-21,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2800,1.270918709,103.8226854,2,62.98060461,44.45813147,2018,3,not furnished,1 year,yes,1,1
5908,1,2023-07-27,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,2600,1.270918709,103.8226854,2,62.01233286,41.92714385,2018,14,not furnished,short term,yes,1,1
5909,1,2023-08-10,42,TELOK BLANGAH RISE,HDB-BUKIT MERAH,90042,BUKIT MERAH,3-ROOM,3500,1.270918709,103.8226854,2,61.8083966,56.6266105,2018,4,not furnished,flexible,no,1,1
5910,1,2021-03-26,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,2500,1.32456371,103.910131,3,149.4327321,16.7299357,2016,13,not furnished,1 year,yes,1,1
5911,1,2021-03-18,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,2800,1.32456371,103.910131,3,150.4560961,18.6100801,2016,13,not furnished,flexible,no,1,1
5912,1,2021-08-17,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,3300,1.32456371,103.910131,3,147.6992952,22.34269295,2016,15,fully furnished,3 years,yes,1,1
5913,1,2021-09-12,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,2800,1.32456371,103.910131,3,150.1113816,18.65281612,2016,14,partially furnished,2 years,yes,1,1
5914,1,2022-02-22,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,2700,1.32456371,103.910131,3,150.8415586,17.89957638,2016,15,not furnished,3 years,yes,1,1
5915,1,2022-03-17,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,2600,1.32456371,103.910131,3,147.4052575,17.6384482,2016,12,not furnished,flexible,yes,1,1
5916,1,2022-04-28,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,3300,1.32456371,103.910131,3,147.8535843,22.31937775,2016,15,partially furnished,3 years,yes,1,1
5917,1,2022-11-12,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,4800,1.32456371,103.910131,3,147.7565598,32.48586733,2016,15,fully furnished,2 years,no,1,1
5918,1,2023-03-04,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,3000,1.32456371,103.910131,3,151.0359855,19.86281608,2016,12,partially furnished,3 years,yes,1,1
5919,1,2023-07-26,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,4000,1.32456371,103.910131,3,146.2378794,27.35269423,2016,13,fully furnished,1 year,no,1,1
5920,1,2023-08-03,108,LENGKONG TIGA,KEMBANGAN GARDENS,410108,BEDOK,EXECUTIVE,4000,1.32456371,103.910131,3,146.7659443,27.25427905,2016,12,partially furnished,3 years,yes,1,1
5921,1,2021-03-16,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,1800,1.399660814,103.9072345,3,117.7544418,15.28604758,2016,12,not furnished,2 years,yes,1,1
5922,1,2021-03-07,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,1900,1.399660814,103.9072345,3,117.9562856,16.10766218,2016,4,fully furnished,1 year,yes,1,1
5923,1,2021-06-24,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,4-ROOM,1750,1.399660814,103.9072345,3,100.5458329,17.4049978,2016,11,fully furnished,1 year,yes,1,1
5924,1,2021-08-10,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,4-ROOM,1600,1.399660814,103.9072345,3,103.6465509,15.43707906,2016,13,not furnished,flexible,yes,1,1
5925,1,2022-01-22,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,2000,1.399660814,103.9072345,3,120.1709442,16.6429582,2016,9,fully furnished,flexible,yes,1,1
5926,1,2022-01-08,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,2200,1.399660814,103.9072345,3,118.7894898,18.52015699,2016,11,not furnished,3 years,no,1,1
5927,1,2022-02-19,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,4-ROOM,1900,1.399660814,103.9072345,3,108.1972858,17.56051445,2016,15,not furnished,flexible,yes,1,1
5928,1,2022-03-09,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,4-ROOM,2000,1.399660814,103.9072345,3,102.0165264,19.60466672,2016,14,partially furnished,flexible,no,1,1
5929,1,2022-04-28,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,2350,1.399660814,103.9072345,3,123.3819746,19.04654231,2016,12,fully furnished,flexible,no,1,1
5930,1,2022-05-03,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,2150,1.399660814,103.9072345,3,120.0565811,17.90822277,2016,2,partially furnished,3 years,yes,1,1
5931,1,2022-05-01,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,4-ROOM,2000,1.399660814,103.9072345,3,96.48428262,20.72876479,2016,8,not furnished,1 year,no,1,1
5932,1,2022-10-26,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,3350,1.399660814,103.9072345,3,113.8975917,29.41238661,2016,4,not furnished,short term,yes,1,1
5933,1,2023-05-25,196D,PUNGGOL FIELD,HDB-PUNGGOL,824196,PUNGGOL,5-ROOM,4100,1.399660814,103.9072345,3,118.4919405,34.60150947,2016,4,fully furnished,short term,no,1,1
5934,1,2021-03-19,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2300,1.389231236,103.8779061,3,117.4932058,19.57560001,1989,6,partially furnished,flexible,yes,1,1
5935,1,2021-05-27,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2350,1.389231236,103.8779061,3,117.5860598,19.98536225,1989,7,fully furnished,3 years,yes,1,1
5936,1,2021-06-10,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2450,1.389231236,103.8779061,3,120.3791035,20.35236955,1989,9,fully furnished,short term,no,1,1
5937,1,2021-11-18,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2000,1.389231236,103.8779061,3,123.3600596,16.21270293,1989,14,partially furnished,flexible,yes,1,1
5938,1,2022-01-08,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,3000,1.389231236,103.8779061,3,116.9089919,25.66098597,1989,7,fully furnished,3 years,no,1,1
5939,1,2022-03-15,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2300,1.389231236,103.8779061,3,121.5964134,18.91503158,1989,4,fully furnished,flexible,yes,1,1
5940,1,2022-07-14,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2800,1.389231236,103.8779061,3,121.7546786,22.99706288,1989,4,fully furnished,short term,no,1,1
5941,1,2022-12-09,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,2400,1.389231236,103.8779061,3,121.2092589,19.80046758,1989,11,partially furnished,short term,no,1,1
5942,1,2023-03-05,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,3200,1.389231236,103.8779061,3,125.4736831,25.50335593,1989,3,fully furnished,short term,no,1,1
5943,1,2023-04-04,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,3600,1.389231236,103.8779061,3,123.97582,29.03792046,1989,8,not furnished,short term,no,1,1
5944,1,2023-05-28,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,3500,1.389231236,103.8779061,3,125.7089286,27.84209554,1989,14,not furnished,2 years,no,1,1
5945,1,2023-07-17,412A,FERNVALE LINK,CORAL VALE,791412,SENGKANG,5-ROOM,3550,1.389231236,103.8779061,3,123.0918148,28.84026046,1989,12,fully furnished,flexible,no,1,1
5946,1,2021-03-13,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2200,1.393828522,103.8889159,3,123.8198588,17.76774761,2015,7,fully furnished,1 year,no,1,1
5947,1,2021-06-05,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2200,1.393828522,103.8889159,3,117.9616706,18.65012584,2015,10,not furnished,flexible,yes,1,1
5948,1,2021-09-23,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2700,1.393828522,103.8889159,3,119.0569895,22.67821496,2015,4,fully furnished,flexible,no,1,1
5949,1,2021-11-14,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2100,1.393828522,103.8889159,3,111.1823829,18.88788444,2015,12,fully furnished,3 years,no,1,1
5950,1,2022-03-09,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2000,1.393828522,103.8889159,3,123.761762,16.1600802,2015,4,fully furnished,short term,no,1,1
5951,1,2022-04-14,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2900,1.393828522,103.8889159,3,114.6790113,25.28797525,2015,14,partially furnished,2 years,yes,1,1
5952,1,2022-06-17,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2800,1.393828522,103.8889159,3,116.1540794,24.10591186,2015,12,fully furnished,flexible,yes,1,1
5953,1,2022-08-07,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,2400,1.393828522,103.8889159,3,122.6479759,19.568199,2015,2,fully furnished,3 years,yes,1,1
5954,1,2022-10-04,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,4-ROOM,3500,1.393828522,103.8889159,3,103.6591627,33.76450193,2015,11,partially furnished,1 year,no,1,1
5955,1,2023-05-21,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,3300,1.393828522,103.8889159,3,120.151869,27.46524069,2015,9,not furnished,short term,yes,1,1
5956,1,2023-06-09,318B,ANCHORVALE LINK,HDB-SENGKANG,542318,SENGKANG,5-ROOM,4000,1.393828522,103.8889159,3,120.2234871,33.27136898,2015,9,not furnished,3 years,no,1,1
5957,1,2021-03-19,59C,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,332059,KALLANG/WHAMPOA,5-ROOM,2600,1.322210757,103.8685003,3,120.1375149,21.64186601,1975,2,not furnished,short term,yes,1,1
5958,1,2021-09-23,59C,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,332059,KALLANG/WHAMPOA,5-ROOM,2250,1.322210757,103.8685003,3,120.3923145,18.68890061,1975,6,fully furnished,short term,no,1,1
5959,1,2022-09-09,59C,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,332059,KALLANG/WHAMPOA,4-ROOM,2450,1.322210757,103.8685003,3,97.10512126,25.23038917,1975,3,partially furnished,flexible,yes,1,1
5960,1,2023-08-04,59C,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,332059,KALLANG/WHAMPOA,5-ROOM,3000,1.322210757,103.8685003,3,120.6503279,24.8652453,1975,7,not furnished,3 years,no,1,1
5961,1,2021-03-10,250,KIM KEAT LINK,HDB-TOA PAYOH,310250,TOA PAYOH,4-ROOM,2200,1.331994266,103.8566507,3,99.71529704,22.06281348,1983,9,fully furnished,2 years,yes,1,1
5962,1,2022-07-02,250,KIM KEAT LINK,HDB-TOA PAYOH,310250,TOA PAYOH,5-ROOM,3600,1.331994266,103.8566507,3,120.5312192,29.86778051,1983,5,partially furnished,3 years,yes,1,1
5963,1,2022-12-24,250,KIM KEAT LINK,HDB-TOA PAYOH,310250,TOA PAYOH,4-ROOM,3100,1.331994266,103.8566507,3,100.4285825,30.86770642,1983,6,fully furnished,short term,yes,1,1
5964,1,2023-03-17,250,KIM KEAT LINK,HDB-TOA PAYOH,310250,TOA PAYOH,4-ROOM,3400,1.331994266,103.8566507,3,100.9108426,33.69310881,1983,15,fully furnished,short term,yes,1,1
5965,1,2021-03-22,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,1950,1.385079303,103.8958527,3,96.0186227,20.30856041,2010,12,fully furnished,short term,no,1,1
5966,1,2021-06-18,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,5-ROOM,2400,1.385079303,103.8958527,3,124.0602425,19.34544018,2010,15,not furnished,3 years,no,1,1
5967,1,2022-02-08,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,2100,1.385079303,103.8958527,3,107.0427311,19.61833352,2010,4,fully furnished,3 years,yes,1,1
5968,1,2022-03-10,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,2000,1.385079303,103.8958527,3,98.9284355,20.21663428,2010,2,fully furnished,2 years,no,1,1
5969,1,2022-04-06,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,5-ROOM,2300,1.385079303,103.8958527,3,119.7740278,19.20282755,2010,10,fully furnished,3 years,yes,1,1
5970,1,2022-04-09,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,2100,1.385079303,103.8958527,3,102.2619066,20.53550604,2010,8,partially furnished,short term,yes,1,1
5971,1,2022-05-18,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,5-ROOM,2550,1.385079303,103.8958527,3,119.2047515,21.39176474,2010,13,not furnished,short term,no,1,1
5972,1,2022-11-18,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,3150,1.385079303,103.8958527,3,101.4589146,31.04705006,2010,3,partially furnished,short term,no,1,1
5973,1,2022-12-28,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,5-ROOM,2200,1.385079303,103.8958527,3,119.3528238,18.4327436,2010,9,not furnished,1 year,no,1,1
5974,1,2023-03-07,268D,COMPASSVALE LINK,COMPASSVALE ARCADIA,544268,SENGKANG,4-ROOM,3500,1.385079303,103.8958527,3,101.9361082,34.33523274,2010,3,partially furnished,1 year,no,1,1
5975,1,2021-03-01,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1950,1.323380611,103.8704616,2,63.3288111,30.79167232,1973,3,fully furnished,short term,no,1,1
5976,1,2021-04-10,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2300,1.323380611,103.8704616,2,64.43226187,35.69640322,1973,9,not furnished,1 year,no,1,1
5977,1,2021-07-04,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2200,1.323380611,103.8704616,2,63.58163691,34.60118529,1973,5,not furnished,2 years,yes,1,1
5978,1,2021-10-01,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1900,1.323380611,103.8704616,2,63.34836643,29.99288075,1973,8,not furnished,2 years,yes,1,1
5979,1,2021-10-16,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1500,1.323380611,103.8704616,2,62.86922455,23.85905045,1973,2,fully furnished,3 years,yes,1,1
5980,1,2021-12-11,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1650,1.323380611,103.8704616,2,63.50319268,25.98294559,1973,11,not furnished,2 years,yes,1,1
5981,1,2021-12-14,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1900,1.323380611,103.8704616,2,63.00095254,30.15827417,1973,13,fully furnished,flexible,no,1,1
5982,1,2022-03-19,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2500,1.323380611,103.8704616,2,62.3212724,40.11471371,1973,5,partially furnished,3 years,yes,1,1
5983,1,2022-07-12,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2350,1.323380611,103.8704616,2,63.15081845,37.21250267,1973,2,partially furnished,short term,no,1,1
5984,1,2022-08-19,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2250,1.323380611,103.8704616,2,63.47889298,35.44485253,1973,13,fully furnished,short term,yes,1,1
5985,1,2022-08-21,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,3100,1.323380611,103.8704616,2,64.48547833,48.07283873,1973,9,not furnished,2 years,no,1,1
5986,1,2022-12-05,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,1750,1.323380611,103.8704616,2,64.23275256,27.24466771,1973,12,fully furnished,2 years,no,1,1
5987,1,2022-12-06,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2000,1.323380611,103.8704616,2,63.56610072,31.46331106,1973,15,partially furnished,3 years,no,1,1
5988,1,2023-03-19,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,3300,1.323380611,103.8704616,2,63.30149545,52.13146982,1973,12,fully furnished,2 years,yes,1,1
5989,1,2023-04-04,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,2300,1.323380611,103.8704616,2,62.46156855,36.82264236,1973,2,partially furnished,short term,no,1,1
5990,1,2023-06-05,96,GEYLANG BAHRU,HDB-KALLANG/WHAMPOA,330096,KALLANG/WHAMPOA,3-ROOM,3300,1.323380611,103.8704616,2,61.37880894,53.76448414,1973,6,not furnished,flexible,no,1,1
5991,1,2021-03-05,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,1900,1.3914676,103.8889643,3,119.8423318,15.85416414,1998,12,not furnished,short term,yes,1,1
5992,1,2021-06-19,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2500,1.3914676,103.8889643,3,117.2572483,21.3206436,1998,7,partially furnished,short term,yes,1,1
5993,1,2021-07-05,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2000,1.3914676,103.8889643,3,117.8156724,16.97567021,1998,15,partially furnished,short term,no,1,1
5994,1,2021-08-27,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2100,1.3914676,103.8889643,3,122.4562735,17.1489785,1998,7,fully furnished,flexible,no,1,1
5995,1,2021-10-12,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2150,1.3914676,103.8889643,3,120.2693701,17.87653829,1998,12,fully furnished,flexible,no,1,1
5996,1,2021-11-23,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,1900,1.3914676,103.8889643,3,120.3503776,15.78723755,1998,11,fully furnished,3 years,no,1,1
5997,1,2021-12-03,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2000,1.3914676,103.8889643,3,121.2904053,16.48935045,1998,15,fully furnished,flexible,no,1,1
5998,1,2021-12-28,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,5-ROOM,2000,1.3914676,103.8889643,3,118.0862011,16.93677992,1998,9,partially furnished,3 years,no,1,1
5999,1,2022-01-24,314C,ANCHORVALE LINK,ANCHORVALE GARDENS,543314,SENGKANG,4-ROOM,2000,1.3914676,103.8889643,3,99.71544096,20.05707422,1998,6,partially furnished,1 year,yes,1,1
